id,nombre,estado,especie,origen,ubicacion,episodios,fecha_creacion
7724,Evil Morty,None,human,Earth (C-137),Earth (C-137),"S03E03,S01E03,S01E06",2020-10-20T12:00:00.000000Z
2728,Birdperson,NULL, ALIEN,N/A,Planet Squanch,S03E09|S01E06|S02E07|S03E08,2021-04-09
6936,PICKLE RICK,???,Cronenberg,Signus 5,Gazorpazorp,"S03E09,S01E04,S03E02",
1001,  Evil Morty&#39;  ,ALIVE,  human    ,Signus 5,Planet Squanch,S03E01|S02E01,
3790,Morty Smith,,  ---Ã±  ,N/A,Anatomy Park,S05E05,INVALID_DATE_2026
1401,Summer Smith,N/A,  humanN/A  ,Abadango,Citadel of Ricks,S02E09|S02E03,
2412,MORTY SMITH,UNKNOWN,Alien  ,Earth (C-137),Planet Squanch,S04E08|S05E08,27/12/2023
5639,Squanchy,unknown,HUMAN,Signus 5,Anatomy Park,S01E08|S05E05|S02E06,INVALID_DATE_2026
6519,Birdperson,ALIVE,robot,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S05E04,S03E08",
2697,pickle rick,ALIVE,Unkn0wn,N/A,Anatomy Park,"['S03E05', 'S04E04', 'S05E03']",NOT_A_DATE
921,Meeseeks,UNKNOWN,Human,unknown,Anatomy Park,"['S03E04', 'S05E06', 'S03E08']",NOT_A_DATE
3182,Summer Smith,unknown,Mythological Creature,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S05E03,S01E04",NOT_A_DATE
5035,Rick Sanchez,Dead,Unkn0wn,,Gazorpazorp,"['S05E08', 'S03E08', 'S01E03']",2024-05-08
4255,Meeseeks,NULL,Mythological Creature,Abadango,Gazorpazorp,S05E01|S03E02|S03E06|S01E02,2020-12-11T12:00:00.000000Z
6983,pickle rick,unknown,ALIEN  ,unknown,Earth (C-137),S01E05,03/12/2019
3563,Squanchy,DEAD,---,Citadel of Ricks &amp; Mortys,---,"S01E08,S01E03",NOT_A_DATE
2638,Rick Sanchez,Alive,Cronenberg,Signus 5,Planet Squanch,S05E03|S01E09|S02E06,
2740,  Morty Smith&#39;  ,UNKNOWN,---,unknown,Planet Squanch,"['S03E02', 'S01E09']",20/03/2021
550,Meeseeks,Alive,UNKN0WN,N/A,Anatomy Park,S01E02,NOT_A_DATE
4054,Pickle Rick,alive,---,Earth (C-137),Earth (C-137),S04E02|S04E03|S04E08|S01E09,
1592,Birdperson,dead, Alien,N/A,---,"S03E02,S05E03,S05E06",2022-10-13
4754,Pickle Rick,None,  Mythological CreatureÃ±  ,unknown,NULL,S02E07|S03E04|S03E02,01-14-2018
2076,Birdperson,None,Human,Earth (C-137),Earth (C-137),S04E08|S04E04,11-15-2020
1453,Evil Morty,NULL,Robot,Signus 5,Citadel of Ricks,"['S05E05', 'S01E02', 'S02E04', 'S03E06']",NOT_A_DATE
125,Rick Sanchez,ALIVE,ROBOT,Abadango,Earth (C-137),['S05E06'],2023-05-10
803,Squanchy,DEAD,alien  ,Earth (C-137),Earth (C-137),S03E01,NOT_A_DATE
3338,  Beth Smith&#39;  ,unknown,Human,Abadango,Gazorpazorp,['S03E01'],NOT_A_DATE
655,MORTY SMITH,dead,  human    ,Earth (Replacement Dimension),Citadel of Ricks,S03E03,NOT_A_DATE
3923,SQUANCHY,NULL,  HumanÃ¡  ,unknown,Gazorpazorp,"['S04E05', 'S04E03', 'S04E05']",
954,  Rick SanchezN/A  ,alive,Robot,Signus 5,NULL,"['S04E07', 'S01E06', 'S04E08']",05/08/2017
6477,summer smith,None,Unkn0wn,unknown,Anatomy Park,"['S01E08', 'S03E08']",2021-09-17T12:00:00.000000Z
7483,Rick Sanchez,alive,mythological creature,,Planet Squanch,S04E07|S05E07|S01E01,08-13-2019
564,RICK SANCHEZ,alive,Mythological Creature,Citadel of Ricks &amp; Mortys,NULL,['S03E03'],
4659,birdperson,N/A,   Alienâ€  ,Citadel of Ricks &amp; Mortys,Earth (C-137),S05E09|S04E09,
1940,Summer Smith,alive,robot,N/A,---,S01E01|S01E05|S03E09|S05E02,NOT_A_DATE
7024,MORTY SMITH,,   Alien#VALUE!  ,N/A,Anatomy Park,"['S03E08', 'S04E07', 'S01E01', 'S05E04']",
4520,Jerry Smith,???,  human	  ,Earth (Replacement Dimension),Anatomy Park,S03E05|S02E09,18/04/2020
5262,Beth Smith,None,  Unkn0wn&#39;  ,,Gazorpazorp,"['S01E09', 'S04E04', 'S02E04', 'S01E03']",2023-07-25T12:00:00.000000Z
6134,  Rick Sanchezâ€  ,UNKNOWN,Alien  ,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S02E09,S04E01,S04E04,S02E09",2022-03-04
7945,morty smith,alive,---,,NULL,S05E07|S02E07|S02E06,NOT_A_DATE
4874,Summer Smith,None,Robot,Earth (C-137),Planet Squanch,"S05E05,S05E06,S01E02,S02E06",12-05-2024
1906,MORTY SMITH,DEAD, Alien,Citadel of Ricks &amp; Mortys,NULL,"S05E02,S04E03,S04E06",24/10/2017
1926,Rick Sanchez,Dead,Human,Abadango,NULL,"S01E02,S05E05,S05E02,S05E07",NOT_A_DATE
3090,beth smith,ALIVE,mythological creature,Signus 5,Anatomy Park,"['S05E04', 'S05E07']",06-22-2018
3663,Birdperson,ALIVE,unkn0wn,Signus 5,NULL,"['S04E06', 'S04E05', 'S02E02']",
2333,  Rick Sanchez	  ,ALIVE,Unkn0wn,Earth (C-137),NULL,"S02E01,S02E06",NOT_A_DATE
7344,morty smith,Alive,ALIEN  ,unknown,Planet Squanch,S01E09|S01E07|S05E09|S04E07,NOT_A_DATE
5388,Morty Smith,NULL,Cronenberg,Abadango,Citadel of Ricks,"S02E08,S02E08,S02E02,S03E06",2020-06-16
2634,  Birdperson#VALUE!  ,Alive,Human,Earth (Replacement Dimension),Gazorpazorp,S04E08|S04E06|S03E01,15/05/2023
540,Morty Smith,Dead,MYTHOLOGICAL CREATURE,Abadango,---,"['S05E03', 'S02E02']",2018-02-25T12:00:00.000000Z
7686,Birdperson,DEAD,human,unknown,NULL,"S01E03,S05E02,S04E08,S02E06",NOT_A_DATE
3737,SUMMER SMITH,unknown,Robot,N/A,Gazorpazorp,"['S03E09', 'S04E01']",NOT_A_DATE
1851,Pickle Rick,DEAD,Cronenberg,N/A,Anatomy Park,"['S02E06', 'S03E08']",08-18-2024
5209,Rick Sanchez,DEAD,Mythological Creature,unknown,Citadel of Ricks,"['S05E04', 'S05E09']",
4276,birdperson,???,Human,,Anatomy Park,S04E03|S03E09,11-19-2017
1370,Meeseeks,None,---,Abadango,Gazorpazorp,['S04E08'],09/01/2022
3035,  Pickle Rickâ€  ,N/A,Human,Citadel of Ricks &amp; Mortys,Planet Squanch,"['S04E03', 'S04E03', 'S01E06']",NOT_A_DATE
6737,birdperson,N/A,Unkn0wn,N/A,Planet Squanch,"S02E06,S05E01,S02E04",2018-06-27
7295,Rick Sanchez,UNKNOWN,cronenberg,Earth (C-137),Citadel of Ricks,S05E05|S02E07|S04E06|S03E09,06-13-2020
3049,  Summer SmithN/A  ,NULL,Alien  ,unknown,---,"['S02E09', 'S01E01', 'S05E03']",NOT_A_DATE
4066,MEESEEKS,NULL,human,unknown,---,['S04E01'],NOT_A_DATE
3017,Squanchy,unknown,Robot,Citadel of Ricks &amp; Mortys,Anatomy Park,S04E04,
333,Morty Smith,NULL,---,unknown,Planet Squanch,"S04E04,S02E02,S05E06",NOT_A_DATE
4223,Meeseeks,alive,---,Citadel of Ricks &amp; Mortys,NULL,"S05E04,S05E09,S05E04",
7155,EVIL MORTY,???,  ---    ,Earth (Replacement Dimension),---,['S05E09'],2020-07-08T12:00:00.000000Z
6147,Summer Smith,UNKNOWN,Alien  ,Citadel of Ricks &amp; Mortys,---,"['S05E02', 'S05E05', 'S03E09']",2017-08-08T12:00:00.000000Z
557,  Rick Sanchezâ€  ,N/A,robot,N/A,Planet Squanch,S04E03,
7913,  Summer Smith!!  ,UNKNOWN, Alien,Signus 5,NULL,S02E04|S01E01|S03E08,2021-03-16T12:00:00.000000Z
5863,  Morty Smith	  ,None,human,N/A,Gazorpazorp,['S03E05'],02-04-2021
6171,Summer Smith,alive,human,N/A,NULL,S03E01|S05E03|S01E04,03-11-2018
4220,  Evil Mortyâ€  ,UNKNOWN, Alien,Signus 5,Earth (C-137),"['S05E04', 'S01E02', 'S01E08', 'S03E07']",25/10/2022
3922,Rick Sanchez,Alive,---,unknown,Planet Squanch,"['S02E06', 'S01E02', 'S04E08']",2021-04-14
14,Morty Smith,unknown,  ---    ,unknown,Planet Squanch,S01E04,2022-10-13T12:00:00.000000Z
5971,summer smith,NULL,Robot,Abadango,Earth (C-137),"['S02E07', 'S04E09', 'S03E08']",23/04/2020
5198,Morty Smith,, Alien,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"['S04E03', 'S03E04', 'S01E02', 'S03E08']",09-01-2019
2027,  Pickle Rickâ€  ,Dead, alien,unknown,Earth (C-137),"S05E03,S04E01,S01E08",20/02/2019
5585,Evil Morty,N/A,mythological creature,Signus 5,Earth (C-137),"S03E08,S04E06,S03E04",INVALID_DATE_2026
2952,  Summer Smithâ€  ,None,Human,N/A,Anatomy Park,S05E02,INVALID_DATE_2026
4052,Summer Smith,???,human,Signus 5,Earth (C-137),S03E04|S02E04|S04E06,INVALID_DATE_2026
3673,Morty Smith,N/A,human,,---,S03E04|S02E06,25/10/2020
3303,Jerry Smith,,Cronenberg,Citadel of Ricks &amp; Mortys,Planet Squanch,"S03E04,S05E03",04-21-2020
1895,morty smith,Dead,Mythological Creature,Citadel of Ricks &amp; Mortys,Anatomy Park,"S01E07,S02E09,S02E07",02/03/2017
924,  Birdperson#VALUE!  ,Dead,Alien  ,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"['S01E03', 'S03E08', 'S05E07', 'S05E05']",
2116,pickle rick,UNKNOWN,mythological creature,N/A,Citadel of Ricks,S01E04|S05E07|S05E04,2024-06-26T12:00:00.000000Z
3250,Meeseeks,,  RobotÃ±  ,unknown,Citadel of Ricks,S02E09,2018-05-11T12:00:00.000000Z
2442,Evil Morty,None,---,Earth (Replacement Dimension),Gazorpazorp,S03E08|S05E06|S05E05|S03E04,2017-12-23T12:00:00.000000Z
4807,Summer Smith,None,---,Earth (Replacement Dimension),---,"S02E01,S02E09,S02E06",13/05/2022
1274,  Meeseeksâ€  ,None,Unkn0wn,Citadel of Ricks &amp; Mortys,NULL,"S05E05,S03E07,S02E04,S04E02",2018-11-18T12:00:00.000000Z
5848,  Meeseeks&#39;  ,dead,Alien  ,N/A,Gazorpazorp,S01E09,
4286,Birdperson,Dead,Mythological Creature,Citadel of Ricks &amp; Mortys,Planet Squanch,S04E04|S05E04,08-15-2023
3181,Summer Smith,N/A,UNKN0WN,,Earth (C-137),"S01E04,S04E03,S03E06,S04E07",INVALID_DATE_2026
4613,Birdperson,N/A,human,Citadel of Ricks &amp; Mortys,Gazorpazorp,"S01E08,S05E08,S01E06,S04E07",2020-02-16
5378,Birdperson,ALIVE,  Human!!  ,Earth (C-137),Planet Squanch,"S01E06,S02E04,S02E05",23/01/2020
1543,Jerry Smith,NULL,  Alien      ,Signus 5,Earth (C-137),"S05E06,S03E05,S01E04",2020-02-11
6792,JERRY SMITH,DEAD,mythological creature,Earth (C-137),Earth (C-137),S01E07|S05E01|S04E03|S05E03,21/11/2021
6319,Summer Smith,???,human,Earth (C-137),NULL,S05E08,16/03/2021
6397,Pickle Rick,NULL,human,Earth (C-137),NULL,S04E06|S02E07|S01E01,2017-03-11
2475,Squanchy,???,HUMAN,Abadango,---,"['S01E05', 'S03E06', 'S01E07', 'S04E08']",2020-12-14
6589,Squanchy,alive,  human    ,Earth (Replacement Dimension),Anatomy Park,"S01E03,S04E04",04/06/2019
3712,  Evil MortyÃ¡  ,Dead, Alien,unknown,Citadel of Ricks,['S04E04'],
4716,  Pickle Rick	  ,, Alien,,Gazorpazorp,S04E01|S03E03|S04E04|S05E02,10-08-2021
6526,Squanchy,Dead,Alien  ,Earth (Replacement Dimension),Earth (C-137),"['S05E04', 'S03E03', 'S04E07', 'S03E07']",
2343,JERRY SMITH,NULL,human,,Planet Squanch,S02E06,INVALID_DATE_2026
5826,meeseeks,ALIVE,  humanÃ¡  ,,NULL,"S02E02,S03E08,S02E03",INVALID_DATE_2026
867,Squanchy,NULL,Robot,Signus 5,NULL,S02E06|S03E07|S03E08,
1928,MORTY SMITH,alive,Human,N/A,NULL,"S02E03,S04E03",
3506,Evil Morty,Dead,Alien  ,N/A,Gazorpazorp,"['S01E04', 'S01E09']",2024-04-22T12:00:00.000000Z
5083,PICKLE RICK,Dead, ALIEN,N/A,NULL,"S05E03,S02E03",14/07/2018
5101,BIRDPERSON,???,Cronenberg,Earth (Replacement Dimension),---,S03E05|S04E01,06/02/2024
5428,Meeseeks,unknown,Unkn0wn,Citadel of Ricks &amp; Mortys,Anatomy Park,S01E05|S05E04|S02E09,19/07/2020
1838,RICK SANCHEZ,alive,UNKN0WN,Earth (C-137),Earth (C-137),"['S05E01', 'S01E04', 'S02E03']",
3391,beth smith,dead, Alien,N/A,Gazorpazorp,['S01E08'],13/09/2023
1141,Meeseeks,UNKNOWN,  ---    ,unknown,Anatomy Park,"['S01E06', 'S05E03', 'S01E04', 'S03E03']",2017-01-25
6135,Evil Morty,NULL,Mythological Creature,Signus 5,Anatomy Park,"['S03E06', 'S04E03']",
2529,Meeseeks,unknown, Alien,Signus 5,---,"['S05E06', 'S02E09']",2024-06-10T12:00:00.000000Z
3700,summer smith,???,Robot,Earth (C-137),Earth (C-137),"['S02E05', 'S02E06']",
1948,Jerry Smith,,---,Signus 5,---,"S02E09,S03E08",08-18-2022
4593,beth smith,ALIVE,  RobotN/A  ,N/A,Citadel of Ricks,S04E05|S01E07,
7687,Morty Smith,Dead,mythological creature,Earth (Replacement Dimension),Earth (C-137),"S05E09,S01E09,S04E05",
4201,  Birdperson    ,NULL,unkn0wn,Citadel of Ricks &amp; Mortys,NULL,S01E03|S04E08|S01E07,2017-02-19
4837,  MeeseeksÃ¡  ,None, Alien,Earth (Replacement Dimension),Anatomy Park,S01E05,
5762,Beth Smith,N/A,Human,Citadel of Ricks &amp; Mortys,Earth (C-137),"['S03E09', 'S03E07', 'S04E07', 'S01E08']",2020-10-23T12:00:00.000000Z
731,Birdperson,Alive,---,Citadel of Ricks &amp; Mortys,Gazorpazorp,"['S04E05', 'S01E05', 'S03E04']",2019-09-21
5508,Rick Sanchez,,human,N/A,Earth (C-137),S02E05|S05E09,06-27-2023
4589,Squanchy,ALIVE,Robot,Citadel of Ricks &amp; Mortys,Anatomy Park,"S03E05,S05E08",07-15-2023
6071,Rick Sanchez,ALIVE,Human,Signus 5,Planet Squanch,S01E03,INVALID_DATE_2026
2654,rick sanchez,???,human,unknown,---,S02E03|S03E02|S02E08|S02E07,04/10/2022
399,SQUANCHY,unknown,Alien  ,N/A,---,S04E09,05/10/2020
4208,beth smith,,  Mythological Creatureâ€  ,Citadel of Ricks &amp; Mortys,Planet Squanch,S01E02,2024-10-16T12:00:00.000000Z
814,Beth Smith,NULL,Mythological Creature,,Planet Squanch,"S04E03,S04E02",2021-03-27T12:00:00.000000Z
3524,  Meeseeksâ€  ,UNKNOWN,Unkn0wn,Citadel of Ricks &amp; Mortys,---,S05E08|S05E01,2021-05-25
5976,pickle rick,unknown,Mythological Creature,unknown,Earth (C-137),"S02E05,S03E01,S02E09",2020-03-05T12:00:00.000000Z
7982,  Evil Morty	  ,Dead,Mythological Creature,unknown,Anatomy Park,"S01E05,S02E08,S05E09",
621,jerry smith,, Alien,Earth (C-137),---,"S04E07,S05E08",NOT_A_DATE
2790,morty smith,N/A,Robot,Abadango,NULL,S05E04|S01E07|S02E07|S01E03,
1625,Meeseeks,Dead,human,N/A,---,S05E04,2018-12-19
5953,Morty Smith,N/A,Cronenberg,N/A,---,S04E03,2020-06-25
1115,Rick Sanchez,Dead, Alien,Citadel of Ricks &amp; Mortys,Gazorpazorp,"['S04E09', 'S05E02', 'S01E06']",2021-05-12T12:00:00.000000Z
1921,Meeseeks,???,---,Signus 5,---,S03E05|S02E03|S02E03|S01E01,
882,Birdperson,Dead,human,unknown,Citadel of Ricks,S01E09|S04E07|S05E05|S02E05,
6275,Meeseeks,???,Mythological Creature,N/A,---,"S05E07,S04E09,S04E08,S04E06",
6344,Squanchy,NULL,human,unknown,Gazorpazorp,S01E06,INVALID_DATE_2026
4502,Summer Smith,Dead,Cronenberg,N/A,---,"['S02E08', 'S05E04']",03/07/2020
7186,Pickle Rick,alive,   AlienÃ±  ,N/A,Planet Squanch,S03E07,NOT_A_DATE
2789,Meeseeks,N/A,Unkn0wn,Citadel of Ricks &amp; Mortys,NULL,S02E04|S05E08|S01E02|S04E06,
811,Rick Sanchez,Dead,Robot,unknown,Citadel of Ricks,S02E03|S04E02|S02E09|S02E04,
904,Birdperson,,Unkn0wn,,---,S03E01|S04E03|S04E03|S02E09,
3259,Meeseeks,???,Alien  ,Signus 5,Citadel of Ricks,"S03E05,S04E01,S03E05,S04E05",2017-11-03T12:00:00.000000Z
4967,SQUANCHY,UNKNOWN,Cronenberg,unknown,Planet Squanch,"['S04E05', 'S03E02', 'S04E01', 'S01E01']",2022-02-17
528,Jerry Smith,Dead,---,Earth (C-137),Gazorpazorp,"S04E02,S04E09,S04E09,S04E02",2019-07-01T12:00:00.000000Z
4176,Morty Smith,None,Alien  ,unknown,Citadel of Ricks,"['S02E09', 'S02E04', 'S04E01', 'S05E09']",01-07-2018
5698,Rick Sanchez,dead,  Mythological Creature!!  ,Earth (Replacement Dimension),Citadel of Ricks,S04E02|S05E03|S01E02|S03E08,2022-08-25T12:00:00.000000Z
5764,Summer Smith,ALIVE,Human,N/A,Citadel of Ricks,S01E05,INVALID_DATE_2026
4247,Morty Smith,NULL,Cronenberg,unknown,NULL,"['S05E05', 'S03E03', 'S03E07', 'S05E06']",2019-01-28
2565,  BirdpersonÃ¡  ,NULL,   Alienâ€  ,Abadango,---,S02E01,NOT_A_DATE
7568,  Rick Sanchez&#39;  ,None,unkn0wn,Signus 5,Anatomy Park,"S05E03,S03E07,S05E08",INVALID_DATE_2026
2816,  Morty Smith    ,N/A,---,Signus 5,Anatomy Park,"S05E02,S02E06,S02E05,S02E04",
3593,Rick Sanchez,None,  Unkn0wn	  ,Citadel of Ricks &amp; Mortys,NULL,S05E06,04-04-2022
2196,EVIL MORTY,N/A,mythological creature,Earth (C-137),---,"['S04E02', 'S02E01', 'S05E05']",2017-10-08T12:00:00.000000Z
2212,  Meeseeks!!  ,Dead,Human,N/A,Earth (C-137),"['S04E04', 'S02E07', 'S04E02']",2024-11-04T12:00:00.000000Z
2891,summer smith,,  Alien  â€  ,Earth (C-137),Earth (C-137),S01E03,2020-03-18
177,  Squanchy	  ,,  Mythological CreatureÃ¡  ,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"['S05E08', 'S02E05', 'S03E09', 'S01E09']",2021-07-08T12:00:00.000000Z
2483,  Jerry SmithN/A  ,NULL,cronenberg,Earth (Replacement Dimension),Planet Squanch,S05E07|S03E09|S03E07,21/06/2023
1804,Meeseeks,ALIVE,Mythological Creature,Earth (Replacement Dimension),Gazorpazorp,S02E04|S04E04|S04E02,09/04/2023
5126,  Birdperson&#39;  ,NULL,  human!!  ,N/A,Planet Squanch,S02E02|S02E02|S03E06|S01E01,2021-09-05T12:00:00.000000Z
1749,birdperson,N/A, Alien,Citadel of Ricks &amp; Mortys,---,"['S04E01', 'S01E05']",2019-05-26T12:00:00.000000Z
1930,Rick Sanchez,alive,Mythological Creature,,NULL,S05E07|S03E06,17/12/2018
3025,  Meeseeks	  ,Alive,Cronenberg,Earth (C-137),---,"['S05E08', 'S05E09', 'S03E02']",2021-08-06T12:00:00.000000Z
6652,Morty Smith,,Cronenberg,N/A,Anatomy Park,['S02E04'],2023-06-13T12:00:00.000000Z
6819,  Beth Smith    ,ALIVE,Robot,Signus 5,Gazorpazorp,S01E03|S05E05,2020-11-28
1112,Beth Smith,NULL,Unkn0wn,Citadel of Ricks &amp; Mortys,Anatomy Park,"S05E05,S02E08,S02E09,S04E03",05-19-2023
382,Rick Sanchez,DEAD,Cronenberg,,Citadel of Ricks,S05E08|S01E06|S03E06|S03E07,2023-06-10
7538,Rick Sanchez,DEAD,  ---    ,Earth (Replacement Dimension),Anatomy Park,"['S03E06', 'S01E02']",
7725,Morty Smith,unknown, Alien,Citadel of Ricks &amp; Mortys,Citadel of Ricks,"S04E03,S01E07,S01E09",20/01/2021
110,  Evil MortyÃ¡  ,Dead,Alien  ,Signus 5,---,S01E09|S05E09|S05E02,2019-03-22
2081,Evil Morty,Dead,Unkn0wn,Earth (Replacement Dimension),Anatomy Park,S03E07,2024-04-25T12:00:00.000000Z
5429,Beth Smith,???,Cronenberg,Abadango,NULL,"['S01E01', 'S04E07', 'S04E02']",08/05/2024
7116,Squanchy,DEAD,Alien  ,Signus 5,Gazorpazorp,"['S04E04', 'S02E06', 'S05E01', 'S01E07']",
3360,jerry smith,Dead,Mythological Creature,Citadel of Ricks &amp; Mortys,---,S05E09|S02E04,NOT_A_DATE
6098,squanchy,NULL,cronenberg,Earth (Replacement Dimension),---,S01E04|S02E02|S03E03,
5706,Rick Sanchez,unknown,  CronenbergÃ¡  ,Citadel of Ricks &amp; Mortys,---,"['S01E05', 'S05E01']",07/01/2017
4300,birdperson,alive,alien  ,,Anatomy Park,['S05E01'],2017-07-11T12:00:00.000000Z
6158,Meeseeks,ALIVE,  Robot!!  ,unknown,Earth (C-137),S04E07|S04E08|S03E05|S05E03,INVALID_DATE_2026
1441,Morty Smith,ALIVE,Human,unknown,Gazorpazorp,"['S05E07', 'S01E02', 'S01E01']",2020-08-22
1021,Evil Morty,NULL,Robot,Citadel of Ricks &amp; Mortys,Anatomy Park,S05E02,2022-09-02
5548,Jerry Smith,ALIVE,HUMAN,Citadel of Ricks &amp; Mortys,Citadel of Ricks,S01E01|S01E03,
6188,morty smith,unknown,  Unkn0wn#VALUE!  ,N/A,Anatomy Park,S05E03|S04E06|S04E07,2020-05-19T12:00:00.000000Z
3679,Rick Sanchez,???,Robot,Abadango,Citadel of Ricks,"S05E05,S05E09,S02E04,S02E08",
7495,Jerry Smith,DEAD, alien,,Earth (C-137),"['S02E07', 'S01E01', 'S01E08']",2023-07-26T12:00:00.000000Z
699,Birdperson,Dead, ALIEN,Abadango,Gazorpazorp,"['S05E02', 'S02E09', 'S03E05']",NOT_A_DATE
5304,Pickle Rick,NULL,  CronenbergN/A  ,Earth (Replacement Dimension),Anatomy Park,S02E06,2022-02-12T12:00:00.000000Z
1331,Evil Morty,Dead,Robot,Earth (Replacement Dimension),---,"['S01E01', 'S01E04', 'S02E07', 'S02E08']",
5113,Birdperson,UNKNOWN, Alien,Signus 5,Earth (C-137),"S04E03,S04E09,S05E03",NOT_A_DATE
1114,Pickle Rick,,Cronenberg,unknown,Citadel of Ricks,S01E03,
4549,  Squanchy!!  ,,Human,Abadango,NULL,"['S05E01', 'S01E05', 'S02E04', 'S03E09']",INVALID_DATE_2026
4771,beth smith,ALIVE,Unkn0wn,Earth (Replacement Dimension),---,S02E01|S02E03|S04E07,NOT_A_DATE
5539,BETH SMITH,ALIVE, Alien,N/A,Citadel of Ricks,S03E09|S03E03|S04E04,06-01-2017
4669,Meeseeks,, alien,N/A,Planet Squanch,"S03E01,S03E01",19/09/2021
2316,  Squanchy#VALUE!  ,UNKNOWN,HUMAN,N/A,NULL,"['S03E07', 'S02E05', 'S03E09', 'S05E01']",2017-08-22
6401,rick sanchez,dead,human,Earth (C-137),---,S01E09|S02E02,2017-05-03
4436,Squanchy,unknown,  Humanâ€  ,unknown,Citadel of Ricks,"S04E02,S01E09",2019-06-02
5434,Squanchy,Alive,Cronenberg,,Earth (C-137),S05E01|S01E09,02-22-2018
3787,Birdperson,ALIVE,  Mythological CreatureÃ¡  ,Abadango,Earth (C-137),S04E07,NOT_A_DATE
3515,Squanchy,UNKNOWN,human,Earth (Replacement Dimension),Gazorpazorp,"['S02E02', 'S01E04', 'S03E09']",24/02/2019
928,rick sanchez,alive,  ---#VALUE!  ,Earth (Replacement Dimension),Earth (C-137),"['S04E08', 'S03E03', 'S03E09', 'S01E01']",2019-11-24
3774,Birdperson,DEAD,MYTHOLOGICAL CREATURE,,---,S04E09,INVALID_DATE_2026
1885,Squanchy,,  HumanÃ¡  ,Earth (C-137),Anatomy Park,S01E09|S03E07|S02E07|S04E02,2022-04-20
3366,Beth Smith,dead,---,Abadango,---,"S03E04,S05E08,S02E09",NOT_A_DATE
5341,Pickle Rick,UNKNOWN,human,,---,"S04E06,S05E07,S01E07,S03E05",2021-02-15T12:00:00.000000Z
5821,Meeseeks,alive,mythological creature,Abadango,---,"S03E04,S05E05",2017-03-17
7469,Squanchy,???,UNKN0WN,Earth (Replacement Dimension),NULL,"['S03E09', 'S04E06', 'S04E08', 'S02E03']",28/02/2019
1116,Squanchy,Alive,Unkn0wn,N/A,Anatomy Park,"S04E04,S04E06,S05E03",NOT_A_DATE
115,Morty Smith,None,human,Citadel of Ricks &amp; Mortys,Gazorpazorp,S04E03|S01E01,19/10/2017
1291,  Evil Morty	  ,Dead,  Robotâ€  ,unknown,Gazorpazorp,S04E04|S01E07,2018-03-17
6943,Birdperson,DEAD,human,Signus 5,Anatomy Park,S03E04|S03E04,INVALID_DATE_2026
186,Morty Smith,alive,---,,Planet Squanch,"S05E02,S02E02,S04E01",NOT_A_DATE
4660,  Evil MortyÃ¡  ,N/A, Alien,N/A,Planet Squanch,"S02E01,S03E02",
1888,beth smith,UNKNOWN,Unkn0wn,unknown,Earth (C-137),S01E05|S03E04|S03E06|S01E05,
7063,Morty Smith,NULL,Mythological Creature,Abadango,NULL,"S05E04,S01E04",
6904,Morty Smith,Alive,HUMAN,Earth (C-137),Earth (C-137),"['S01E03', 'S04E04']",21/12/2023
7250,Summer Smith,alive,human,Earth (Replacement Dimension),Anatomy Park,S01E06,2020-08-28T12:00:00.000000Z
2712,BETH SMITH,???,  Alien  !!  ,Citadel of Ricks &amp; Mortys,Anatomy Park,S01E01|S05E04|S03E02|S01E04,2020-11-03T12:00:00.000000Z
6984,Summer Smith,dead,Unkn0wn,unknown,Citadel of Ricks,"['S01E08', 'S02E04', 'S02E04']",12/11/2021
343,  Birdpersonâ€  ,None, Alien,,Anatomy Park,S05E08|S04E07|S01E04,14/07/2017
7124,Summer Smith,alive,  Mythological CreatureÃ¡  ,Earth (Replacement Dimension),Gazorpazorp,S04E09,02-01-2018
6665,Rick Sanchez,N/A,UNKN0WN,,---,S04E05,NOT_A_DATE
7508,Evil Morty,Alive,Unkn0wn,Earth (Replacement Dimension),NULL,S03E02,
791,Pickle Rick,dead,  Mythological Creature	  ,Earth (Replacement Dimension),NULL,"S03E04,S03E03",04/08/2022
1229,Rick Sanchez,UNKNOWN,   Alien&#39;  ,Signus 5,Anatomy Park,S05E08|S03E02|S01E04,09-12-2020
2348,Summer Smith,NULL,Human,unknown,Citadel of Ricks,"S04E02,S01E01,S04E06",INVALID_DATE_2026
2930,jerry smith,DEAD,---,Citadel of Ricks &amp; Mortys,Gazorpazorp,S02E04|S02E01|S01E05|S04E08,01-11-2024
6008,Birdperson,ALIVE,Alien  ,Citadel of Ricks &amp; Mortys,NULL,"['S04E03', 'S02E08', 'S01E09', 'S03E05']",INVALID_DATE_2026
6267,Meeseeks,???,  Unkn0wn!!  ,Citadel of Ricks &amp; Mortys,Gazorpazorp,['S05E05'],03-28-2020
6469,Morty Smith,Alive,---,N/A,Planet Squanch,S04E07,07-03-2018
7311,Morty Smith,,unkn0wn,Citadel of Ricks &amp; Mortys,Gazorpazorp,"['S05E05', 'S02E09', 'S01E04']",07-06-2022
